10	0.534	1.255	4.700	-0.000
20	0.532	1.245	4.650	0.235
30	0.531	1.250	4.775	0.210
40	0.535	1.251	4.775	0.297
50	0.535	1.250	4.800	0.479
60	0.533	1.248	4.825	0.569
70	0.532	1.243	4.825	0.655
80	0.532	1.251	4.800	0.751
90	0.528	1.247	4.800	0.760
100	0.527	1.243	4.800	0.747
110	0.531	1.249	4.800	0.752
120	0.529	1.254	4.775	0.730
130	0.533	1.255	4.800	0.729
140	0.534	1.250	4.800	0.741
150	0.530	1.254	4.800	0.714
160	0.531	1.252	4.800	0.703
170	0.530	1.249	4.775	0.755
180	0.528	1.250	4.775	0.779
190	0.529	1.248	4.775	0.795
200	0.529	1.251	4.775	0.807
210	0.528	1.245	4.775	0.781
220	0.527	1.242	4.725	0.779
230	0.527	1.243	4.750	0.804
240	0.530	1.253	4.725	0.821
250	0.530	1.245	4.725	0.825
260	0.529	1.251	4.750	0.824
270	0.530	1.251	4.750	0.837
280	0.528	1.248	4.750	0.838
290	0.530	1.248	4.725	0.836
300	0.531	1.245	4.725	0.875
310	0.530	1.256	4.725	0.906
320	0.529	1.252	4.750	0.906
330	0.531	1.246	4.750	0.907
340	0.528	1.252	4.750	0.926
350	0.529	1.248	4.750	0.916
360	0.528	1.256	4.750	0.914
370	0.526	1.245	4.750	0.913
380	0.523	1.251	4.750	0.914
390	0.523	1.247	4.750	0.921
400	0.525	1.245	4.725	0.918
410	0.527	1.254	4.725	0.926
420	0.529	1.249	4.725	0.933
430	0.527	1.251	4.725	0.940
440	0.527	1.249	4.725	0.939
450	0.524	1.247	4.725	0.940
460	0.521	1.248	4.725	0.948
470	0.525	1.250	4.725	0.963
480	0.523	1.248	4.725	0.961
490	0.525	1.248	4.725	0.967
500	0.525	1.250	4.725	0.972
510	0.527	1.258	4.725	0.978
520	0.527	1.252	4.725	0.984
530	0.526	1.247	4.725	0.996
540	0.524	1.249	4.725	1.013
550	0.523	1.248	4.725	1.027
560	0.525	1.247	4.725	1.032
570	0.526	1.245	4.725	1.042
580	0.523	1.243	4.725	1.045
590	0.526	1.251	4.725	1.061
600	0.526	1.248	4.725	1.068
610	0.525	1.248	4.725	1.068
620	0.525	1.246	4.725	1.069
630	0.523	1.243	4.725	1.071
640	0.524	1.240	4.725	1.069
650	0.526	1.243	4.725	1.073
660	0.525	1.237	4.725	1.072
670	0.524	1.243	4.725	1.069
680	0.524	1.238	4.750	1.067
690	0.525	1.243	4.725	1.071
700	0.523	1.245	4.725	1.068
710	0.524	1.245	4.725	1.064
720	0.528	1.244	4.725	1.060
730	0.524	1.246	4.725	1.059
740	0.523	1.249	4.725	1.057
750	0.527	1.245	4.725	1.054
760	0.528	1.254	4.725	1.051
770	0.526	1.254	4.725	1.051
780	0.527	1.246	4.725	1.050
